,age,capital.gain,capital.loss,education,education.num,fnlwgt,hours.per.week,income,marital.status,native.country,occupation,race,relationship,sex,workclass
15563,24,0,0,Bachelors,13,317443,40,0,Married-civ-spouse,United-States,Prof-specialty,Black,Wife,Female,Local-gov
15564,40,0,0,HS-grad,9,375603,40,0,Divorced,United-States,Adm-clerical,Black,Unmarried,Male,Private
15565,21,0,0,HS-grad,9,203076,35,0,Never-married,United-States,Handlers-cleaners,White,Own-child,Male,Private
15566,49,0,0,HS-grad,9,53893,40,0,Divorced,United-States,Transport-moving,White,Not-in-family,Male,Private
15567,18,0,0,Some-college,10,171748,24,0,Never-married,United-States,None,Black,Own-child,Female,None
15568,52,0,0,Bachelors,13,204584,42,0,Married-spouse-absent,United-States,Exec-managerial,White,Not-in-family,Female,Private
15569,27,0,0,Bachelors,13,660870,60,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Female,Private
15570,20,0,0,HS-grad,9,105686,40,0,Never-married,United-States,Machine-op-inspct,White,Not-in-family,Male,Private
15571,31,0,0,Some-college,10,148607,40,0,Divorced,United-States,Machine-op-inspct,White,Not-in-family,Male,Private
15572,25,0,0,HS-grad,9,255849,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
15573,19,0,0,Some-college,10,255921,20,0,Never-married,England,Handlers-cleaners,White,Own-child,Male,Federal-gov
15574,33,0,0,Some-college,10,113326,50,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15575,23,0,0,Bachelors,13,440456,40,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Private
15576,34,0,0,Masters,14,105493,40,0,Divorced,United-States,Prof-specialty,White,Unmarried,Female,Private
15577,37,0,0,Masters,14,89491,40,0,Divorced,United-States,Exec-managerial,White,Not-in-family,Female,Local-gov
15578,25,0,0,Bachelors,13,171818,40,0,Never-married,United-States,Exec-managerial,White,Own-child,Female,Private
15579,40,0,0,Assoc-voc,11,51151,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15580,33,0,0,Bachelors,13,188957,40,0,Never-married,United-States,Sales,White,Not-in-family,Female,Self-emp-not-inc
15581,31,0,0,Some-college,10,97933,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Private
15582,32,0,0,Bachelors,13,195447,45,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
15583,63,0,0,Bachelors,13,46907,8,1,Married-civ-spouse,United-States,None,White,Husband,Male,None
15584,54,0,0,Bachelors,13,383365,70,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-inc
15585,32,0,0,HS-grad,9,203408,44,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Self-emp-not-inc
15586,29,0,0,HS-grad,9,148182,40,0,Married-civ-spouse,United-States,Transport-moving,Black,Husband,Male,Local-gov
15587,26,0,0,Some-college,10,211497,40,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
15588,39,0,0,Some-college,10,48063,60,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-not-inc
15589,54,0,0,Some-college,10,185407,40,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Private
15590,57,0,0,10th,6,225927,40,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
15591,23,0,0,Bachelors,13,314525,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Male,Federal-gov
15592,27,0,0,Some-college,10,208577,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-not-inc
15593,42,0,0,Bachelors,13,222884,55,1,Never-married,United-States,Exec-managerial,White,Not-in-family,Male,Private
15594,31,0,0,10th,6,209538,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15595,49,0,0,Masters,14,177114,60,0,Divorced,United-States,Prof-specialty,White,Not-in-family,Female,Local-gov
15596,50,0,0,HS-grad,9,173754,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15597,46,0,0,HS-grad,9,121370,30,0,Divorced,United-States,Adm-clerical,White,Unmarried,Female,Local-gov
15598,37,0,0,HS-grad,9,67125,60,0,Divorced,United-States,Sales,White,Not-in-family,Male,Private
15599,26,0,0,HS-grad,9,67240,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15600,27,0,0,Bachelors,13,198346,35,0,Divorced,United-States,Adm-clerical,White,Not-in-family,Female,Private
15601,24,0,0,Some-college,10,141003,25,0,Never-married,United-States,Exec-managerial,White,Own-child,Male,Private
15602,24,0,0,HS-grad,9,60668,40,0,Never-married,United-States,Craft-repair,White,Own-child,Male,Self-emp-inc
15603,29,0,0,HS-grad,9,104256,34,0,Divorced,United-States,Sales,White,Not-in-family,Female,Private
15604,47,0,0,Bachelors,13,131002,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
15605,26,0,0,Assoc-acdm,12,177720,45,0,Divorced,United-States,Prof-specialty,White,Unmarried,Female,Private
15606,20,0,0,Some-college,10,39615,40,0,Never-married,United-States,Craft-repair,White,Own-child,Male,Private
15607,36,0,0,HS-grad,9,112264,50,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
15608,25,0,0,Masters,14,169100,40,0,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
15609,46,0,0,Bachelors,13,155659,40,1,Married-civ-spouse,Germany,Machine-op-inspct,White,Husband,Male,Private
15610,29,0,0,Some-college,10,224215,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15611,18,0,0,11th,7,270502,20,0,Never-married,United-States,Exec-managerial,White,Own-child,Female,Private
15612,46,0,0,Assoc-voc,11,125487,40,0,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Private
15613,61,0,0,Bachelors,13,51385,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
15614,41,0,0,HS-grad,9,112763,40,0,Widowed,United-States,Sales,White,Not-in-family,Female,Private
15615,50,0,0,Some-college,10,108926,40,0,Divorced,United-States,Machine-op-inspct,Black,Not-in-family,Female,Private
15616,36,0,0,Bachelors,13,109766,60,0,Never-married,United-States,Protective-serv,White,Not-in-family,Male,Local-gov
15617,38,0,0,Some-college,10,226106,40,0,Never-married,United-States,Adm-clerical,Black,Unmarried,Female,Private
15618,75,0,0,HS-grad,9,92792,35,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
15619,26,0,0,Assoc-voc,11,186950,40,1,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
15620,44,0,0,Bachelors,13,230478,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
15621,25,0,0,HS-grad,9,231638,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
15622,31,0,0,Some-college,10,120461,40,0,Never-married,United-States,Sales,White,Own-child,Female,Private
15623,49,0,0,12th,8,33673,35,0,Never-married,United-States,Transport-moving,Asian-Pac-Islander,Not-in-family,Male,Private
15624,34,0,0,HS-grad,9,191385,48,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
15625,31,0,0,HS-grad,9,229946,40,0,Married-civ-spouse,Columbia,Prof-specialty,White,Husband,Male,Self-emp-not-inc
15626,47,0,0,Some-college,10,160131,40,0,Divorced,United-States,Craft-repair,White,Not-in-family,Male,Self-emp-not-inc
15627,18,0,0,HS-grad,9,126021,20,0,Never-married,United-States,Craft-repair,White,Own-child,Female,Private
15628,42,0,0,HS-grad,9,203542,40,0,Never-married,United-States,Craft-repair,White,Not-in-family,Male,Private
15629,29,0,0,Bachelors,13,144592,40,0,Never-married,United-States,Sales,White,Own-child,Male,Private
15630,38,0,0,Some-college,10,223004,75,0,Divorced,United-States,Protective-serv,White,Not-in-family,Male,Local-gov
15631,22,0,0,Some-college,10,183257,20,0,Never-married,United-States,Sales,Black,Own-child,Female,Private
15632,32,0,0,HS-grad,9,172714,40,0,Never-married,United-States,Craft-repair,White,Own-child,Male,Private
15633,20,0,0,Some-college,10,131611,48,0,Never-married,United-States,Adm-clerical,White,Own-child,Male,Private
15634,41,0,0,Prof-school,15,253060,50,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
15635,46,0,0,HS-grad,9,471990,46,1,Married-civ-spouse,United-States,Transport-moving,Black,Husband,Male,Private
15636,44,0,0,HS-grad,9,138966,38,0,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
15637,35,0,0,Bachelors,13,385412,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Private
15638,18,0,0,Some-college,10,184101,25,0,Never-married,United-States,None,White,Own-child,Male,None
15639,36,0,0,9th,5,135786,25,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Local-gov
15640,30,0,0,Some-college,10,227359,40,0,Never-married,United-States,Craft-repair,White,Unmarried,Male,Private
15641,40,0,0,Doctorate,16,86912,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
15642,25,0,0,Bachelors,13,172581,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Female,Private
15643,26,0,0,7th-8th,4,483822,40,0,Never-married,Guatemala,Handlers-cleaners,White,Unmarried,Male,Private
15644,66,0,0,HS-grad,9,220543,40,1,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Self-emp-inc
15645,48,0,0,7th-8th,4,152953,32,0,Married-civ-spouse,Dominican-Republic,Craft-repair,White,Husband,Male,Private
15646,35,0,0,Some-college,10,239755,50,0,Never-married,United-States,Sales,White,Unmarried,Male,Private
15647,41,0,0,Masters,14,177905,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
15648,19,0,0,Some-college,10,200136,20,0,Never-married,United-States,Sales,White,Own-child,Female,Private
15649,55,0,0,HS-grad,9,111625,40,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
15650,45,0,0,Some-college,10,162915,50,0,Divorced,United-States,Transport-moving,White,Not-in-family,Male,Private
15651,29,0,0,Bachelors,13,116662,40,0,Never-married,United-States,Handlers-cleaners,White,Not-in-family,Male,Private
15652,65,0,0,HS-grad,9,225580,20,0,Divorced,United-States,Sales,White,Not-in-family,Female,Private
15653,30,0,0,Assoc-acdm,12,169104,40,0,Never-married,Vietnam,Other-service,Asian-Pac-Islander,Other-relative,Male,Private
15654,43,0,0,Some-college,10,212894,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15655,61,0,0,7th-8th,4,93997,40,0,Married-civ-spouse,Italy,Machine-op-inspct,White,Husband,Male,Private
15656,22,0,0,Some-college,10,189924,50,0,Never-married,United-States,Other-service,White,Not-in-family,Female,Private
15657,23,0,0,11th,7,274424,40,0,Separated,United-States,Other-service,White,Unmarried,Female,Private
15658,34,0,0,HS-grad,9,188246,40,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
15659,51,0,0,HS-grad,9,284211,35,0,Widowed,United-States,Prof-specialty,White,Unmarried,Female,Private
15660,21,0,0,Some-college,10,198259,15,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
15661,31,0,0,Assoc-acdm,12,368517,40,0,Never-married,United-States,Prof-specialty,Asian-Pac-Islander,Not-in-family,Male,Private
15662,34,0,0,Assoc-acdm,12,168768,35,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Private
15663,33,0,0,Some-college,10,122220,40,1,Married-civ-spouse,United-States,Exec-managerial,Black,Wife,Female,Federal-gov
15664,44,0,0,11th,7,175641,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
15665,21,0,0,Some-college,10,173324,20,0,Never-married,United-States,Other-service,Black,Own-child,Male,State-gov
15666,75,0,0,HS-grad,9,31195,20,0,Divorced,United-States,Adm-clerical,White,Not-in-family,Female,Local-gov
15667,55,0,0,Masters,14,88876,60,1,Married-civ-spouse,United-States,Exec-managerial,Asian-Pac-Islander,Husband,Male,Federal-gov
15668,43,0,0,HS-grad,9,176069,16,0,Married-civ-spouse,United-States,Other-service,White,Wife,Female,Self-emp-not-inc
15669,31,0,0,HS-grad,9,215297,45,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15670,41,0,0,Some-college,10,198425,45,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15671,26,0,0,Masters,14,180957,50,0,Never-married,United-States,Prof-specialty,White,Not-in-family,Male,Local-gov
15672,23,0,0,Assoc-voc,11,206129,40,0,Never-married,United-States,Craft-repair,Black,Unmarried,Female,Private
15673,42,0,0,HS-grad,9,65950,40,0,Divorced,United-States,Adm-clerical,Black,Unmarried,Female,Federal-gov
15674,29,0,0,HS-grad,9,197618,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Private
15675,21,0,0,HS-grad,9,185357,50,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Male,Private
15676,28,0,0,Bachelors,13,134890,40,0,Never-married,United-States,Exec-managerial,White,Own-child,Male,Private
15677,64,0,0,HS-grad,9,193043,40,0,Married-civ-spouse,United-States,None,White,Husband,Male,None
15678,35,0,0,Some-college,10,153633,40,0,Never-married,United-States,Other-service,Black,Unmarried,Female,Federal-gov
15679,65,0,0,Bachelors,13,115890,20,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
15680,58,0,0,Bachelors,13,343957,50,0,Divorced,United-States,Sales,White,Not-in-family,Male,Private
15681,63,0,0,Prof-school,15,247986,30,1,Married-civ-spouse,United-States,None,White,Husband,Male,None
15682,59,0,0,HS-grad,9,159048,40,0,Divorced,United-States,Other-service,White,Not-in-family,Female,Private
15683,30,0,0,Assoc-voc,11,89735,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
15684,28,0,0,Bachelors,13,31778,40,0,Never-married,United-States,Handlers-cleaners,White,Own-child,Male,Private
15685,51,0,0,5th-6th,3,157327,8,0,Married-civ-spouse,United-States,None,Black,Husband,Male,None
15686,34,0,0,HS-grad,9,236543,40,0,Never-married,United-States,Craft-repair,White,Own-child,Male,Private
15687,51,0,0,Some-college,10,194475,40,0,Divorced,United-States,Prof-specialty,White,Not-in-family,Female,State-gov
15688,41,0,0,HS-grad,9,303510,40,0,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
15689,57,0,0,Some-college,10,171242,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
15690,28,0,0,Assoc-voc,11,39388,60,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-not-inc
15691,62,0,0,HS-grad,9,197218,18,0,Widowed,United-States,Other-service,White,Not-in-family,Female,Local-gov
15692,22,0,0,Some-college,10,151991,20,0,Never-married,United-States,Tech-support,White,Own-child,Male,State-gov
15693,38,0,0,Bachelors,13,374524,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
15694,34,0,0,11th,7,267352,30,0,Never-married,United-States,None,White,Not-in-family,Male,None
15695,45,0,0,HS-grad,9,364563,40,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Local-gov
15696,37,0,0,Assoc-acdm,12,186035,55,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15697,21,0,0,HS-grad,9,47541,40,0,Divorced,United-States,Machine-op-inspct,White,Other-relative,Male,Private
15698,49,0,0,HS-grad,9,151107,40,0,Never-married,United-States,Craft-repair,Black,Not-in-family,Male,Private
15699,24,0,0,HS-grad,9,500509,40,0,Never-married,United-States,Other-service,Black,Own-child,Male,Private
15700,20,0,0,Some-college,10,225515,24,0,Never-married,United-States,Tech-support,White,Own-child,Female,Federal-gov
15701,27,0,0,Prof-school,15,153291,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
15702,40,0,0,HS-grad,9,169885,40,0,Separated,United-States,Other-service,White,Not-in-family,Female,Private
15703,19,0,0,Some-college,10,112780,30,0,Never-married,United-States,None,White,Own-child,Female,None
15704,31,0,0,Bachelors,13,175778,40,0,Divorced,United-States,Prof-specialty,White,Not-in-family,Female,Local-gov
15705,39,0,0,HS-grad,9,174330,40,0,Separated,United-States,Craft-repair,White,Unmarried,Male,Private
15706,50,0,0,HS-grad,9,35224,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
15707,52,0,0,Assoc-voc,11,175622,40,0,Divorced,United-States,Other-service,White,Unmarried,Female,Private
15708,44,0,0,Masters,14,164678,45,0,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
15709,50,0,0,HS-grad,9,87263,55,1,Married-civ-spouse,United-States,None,White,Husband,Male,None
15710,17,0,0,10th,6,181317,35,0,Never-married,United-States,Farming-fishing,White,Own-child,Male,Self-emp-not-inc
15711,33,0,0,HS-grad,9,177945,40,0,Married-civ-spouse,United-States,Adm-clerical,Black,Husband,Male,Federal-gov
15712,28,0,0,10th,6,47168,40,0,Never-married,United-States,Machine-op-inspct,White,Own-child,Female,Private
15713,39,0,0,Bachelors,13,190023,60,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Self-emp-not-inc
15714,33,0,0,Assoc-voc,11,168782,40,0,Never-married,United-States,Craft-repair,White,Unmarried,Male,Private
15715,59,0,0,7th-8th,4,175290,32,0,Never-married,United-States,Other-service,White,Other-relative,Male,Private
15716,74,0,0,1st-4th,2,145463,15,0,Widowed,United-States,Priv-house-serv,Black,Not-in-family,Female,Private
15717,54,0,0,Some-college,10,159755,40,1,Married-civ-spouse,United-States,Protective-serv,White,Husband,Male,Private
15718,31,0,0,Assoc-acdm,12,113364,55,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
15719,31,0,0,Some-college,10,487742,40,0,Separated,United-States,Sales,White,Unmarried,Female,Private
15720,20,0,0,Some-college,10,304710,20,0,Never-married,United-States,Sales,Asian-Pac-Islander,Own-child,Female,Private
15721,57,0,0,Prof-school,15,315460,36,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
15722,49,0,0,HS-grad,9,135643,40,0,Widowed,South,Craft-repair,Asian-Pac-Islander,Unmarried,Female,Private
15723,19,0,0,HS-grad,9,117444,30,0,Never-married,United-States,None,White,Own-child,Male,None
15724,38,0,0,HS-grad,9,202683,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Male,Private
15725,39,0,0,HS-grad,9,164866,42,1,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
15726,32,0,0,Some-college,10,227160,40,0,Divorced,United-States,None,White,Not-in-family,Male,None
15727,57,0,0,Bachelors,13,158077,40,0,Married-civ-spouse,United-States,Sales,White,Wife,Female,Private
